secs,km,power,hr,cad,alt
20646,142.488,0,108,,1376
20647,142.504,0,110,,1375
20648,142.52,0,112,,1373.6
20649,142.536,0,113,,1372.4
20650,142.553,0,113,,1371
20651,142.57,0,113,,1370
20652,142.588,0,113,,1369.4
20653,142.606,0,113,,1368.8
20654,142.624,0,113,,1368
20655,142.643,0,0,,1367.2
20656,142.662,0,0,,1365.6
20657,142.682,0,113,,1364
20658,142.701,0,112,,1362.2
20659,142.719,0,111,,1361
20660,142.738,0,111,,1359.6
20661,142.757,0,111,,1357.8
20662,142.775,0,110,,1355.6
20663,142.793,0,109,,1353.2
20664,142.811,0,109,,1350.8
20665,142.828,0,109,,1349
20666,142.845,0,108,,1347
20667,142.862,0,107,,1345.6
20668,142.879,0,108,,1344.2
20669,142.895,0,108,,1342.8
20670,142.912,0,109,,1341.6
20671,142.928,0,109,,1340.4
20672,142.944,0,110,,1339.6
20673,142.96,0,110,,1339
20674,142.976,172,111,,1338.8
20675,142.991,154,113,,1337.6
20676,143.007,158,114,,1336.8
20677,143.022,0,115,,1336.2
20678,143.038,0,115,,1335.8
20679,143.054,0,114,,1335.2
20680,143.069,0,114,,1334.2
20681,143.084,228,114,,1333.4
20682,143.099,238,114,,1332.6
20683,143.114,236,116,,1332.2
20684,143.129,244,118,,1331.8
20685,143.144,251,120,,1331.4
20686,143.158,253,122,,1330.6
20687,143.171,241,124,,1329.8
20688,143.185,278,125,,1328.8
20689,143.197,262,127,,1328.2
20690,143.209,254,128,,1328
20691,143.221,235,130,,1328
20692,143.232,232,131,,1327.8
20693,143.243,249,132,,1327.8
20694,143.253,240,134,,1327.8
20695,143.263,239,135,,1327.8
20696,143.273,234,136,,1327.8
20697,143.282,247,137,,1327.8
20698,143.291,247,139,,1327.8
20699,143.299,253,140,,1328
20700,143.307,258,141,,1328.4
20701,143.314,256,142,,1328.8
20702,143.321,249,143,,1329.4
20703,143.328,243,144,,1330
20704,143.335,238,145,,1330.4
20705,143.342,227,147,,1330.8
20706,143.348,245,147,,1331.4
20707,143.355,237,148,,1332.4
20708,143.361,237,149,,1333.2
20709,143.367,250,150,,1333.8
20710,143.373,245,150,,1334.6
20711,143.379,269,151,,1335
20712,143.384,250,152,,1335.4
20713,143.39,271,152,,1335.6
20714,143.395,280,153,,1335.8
20715,143.4,280,153,,1336
20716,143.406,268,154,,1336.2
20717,143.411,244,154,,1336.6
20718,143.416,250,155,,1336.8
20719,143.421,246,155,,1337.2
20720,143.426,267,155,,1337.6
20721,143.431,246,156,,1338
20722,143.436,238,156,,1338.2
20723,143.441,238,157,,1338.6
20724,143.445,243,157,,1339
20725,143.45,255,157,,1339.4
20726,143.454,281,158,,1339.6
20727,143.459,289,158,,1339.8
20728,143.463,288,158,,1340.2
20729,143.468,294,159,,1340.4
20730,143.472,288,159,,1340.8
20731,143.476,272,159,,1341.4
20732,143.481,279,159,,1341.6
20733,143.485,276,160,,1342
20734,143.49,280,160,,1342.2
20735,143.494,279,160,,1342.6
20736,143.499,276,160,,1343
20737,143.503,277,161,,1343.2
20738,143.507,285,161,,1343.4
20739,143.512,293,161,,1343.6
20740,143.516,293,162,,1344
20741,143.52,283,162,,1344.2
20742,143.525,272,162,,1344.4
20743,143.529,269,162,,1345
20744,143.533,272,162,,1345.4
20745,143.538,268,162,,1345.6
20746,143.542,263,163,,1345.8
20747,143.547,260,163,,1346.2
20748,143.551,258,163,,1346.8
20749,143.555,267,163,,1347.2
20750,143.56,269,164,,1347.8
20751,143.564,274,164,,1348
20752,143.568,284,164,,1348.4
20753,143.573,289,164,,1349
20754,143.577,287,164,,1349.4
20755,143.581,291,164,,1349.8
20756,143.585,290,165,,1350
20757,143.589,295,165,,1350.4
20758,143.593,303,165,,1350.8
20759,143.597,295,165,,1351
20760,143.601,298,165,,1351.4
20761,143.605,304,165,,1351.8
20762,143.609,300,165,,1352.2
20763,143.613,297,165,,1352.6
20764,143.617,287,165,,1352.8
20765,143.621,269,166,,1353
20766,143.626,257,166,,1353.6
20767,143.63,246,166,,1354
20768,143.634,243,166,,1354.4
20769,143.639,235,166,,1354.6
20770,143.643,236,166,,1355
20771,143.648,237,166,,1355.2
20772,143.652,240,166,,1355.4
20773,143.656,245,167,,1355.6
20774,143.661,243,166,,1355.8
20775,143.665,259,167,,1355.8
20776,143.669,266,166,,1356
20777,143.673,259,167,,1356.2
20778,143.677,279,166,,1356.4
20779,143.681,279,167,,1356.6
20780,143.685,286,166,,1356.8
20781,143.689,290,167,,1357
20782,143.693,292,166,,1357.2
20783,143.697,294,167,,1357.4
20784,143.701,299,166,,1357.6
20785,143.705,299,167,,1358.4
20786,143.71,300,167,,1358.8
20787,143.714,314,166,,1359.2
20788,143.718,317,167,,1360
20789,143.722,317,167,,1360.2
20790,143.726,306,167,,1360.6
20791,143.73,289,167,,1360.6
20792,143.734,276,167,,1361
20793,143.738,272,168,,1361.2
20794,143.742,260,168,,1361.8
20795,143.747,254,168,,1362.2
20796,143.751,241,168,,1362.6
20797,143.756,273,168,,1363.4
20798,143.76,218,168,,1363.6
20799,143.765,212,168,,1363.8
20800,143.77,200,168,,1364
20801,143.775,194,168,,1364.2
20802,143.781,176,168,,1364.6
20803,143.787,174,168,,1364.8
20804,143.793,140,169,,1365
20805,143.8,137,168,,1365
20806,143.806,123,169,,1365
20807,143.813,0,168,,1365
20808,143.821,0,168,,1365
20809,143.829,0,168,,1365
20810,143.837,0,167,,1365
20811,143.845,0,167,,1365
20812,143.853,0,167,,1365
20813,143.862,0,166,,1365
20814,143.871,0,166,,1364.8
20815,143.88,0,166,,1364.8
20816,143.889,0,165,,1364.6
20817,143.899,0,165,,1364.2
20818,143.909,0,164,,1364
20819,143.92,0,163,,1363.6
20820,143.931,0,163,,1363.2
20821,143.941,0,162,,1362.8
20822,143.951,0,161,,1362.6
20823,143.962,0,160,,1362.2
20824,143.972,0,159,,1361.6
20825,143.982,0,157,,1361
20826,143.993,0,155,,1360
20827,144.003,0,153,,1359.2
20828,144.012,0,151,,1358.6
20829,144.021,214,150,,1358.2
20830,144.03,249,149,,1357.8
20831,144.039,258,149,,1357.6
20832,144.048,256,149,,1357.4
20833,144.057,265,150,,1357.2
20834,144.066,264,150,,1357.2
20835,144.074,266,150,,1357.2
20836,144.082,260,150,,1357.2
20837,144.09,268,150,,1357.2
20838,144.097,272,150,,1357.2
20839,144.104,268,150,,1357.2
20840,144.111,254,150,,1357.2
20841,144.117,290,150,,1357.2
20842,144.124,315,150,,1357.2
20843,144.129,306,151,,1357.4
20844,144.135,309,151,,1357.8
20845,144.14,318,152,,1358.4
20846,144.145,368,152,,1358.8
20847,144.15,374,152,,1359.4
20848,144.155,361,153,,1360.2
20849,144.16,360,153,,1360.6
20850,144.164,359,154,,1361.4
20851,144.169,357,155,,1361.8
20852,144.173,353,156,,1362.2
20853,144.177,345,157,,1362.6
20854,144.181,342,157,,1363
20855,144.186,330,158,,1363.4
20856,144.19,319,158,,1364
20857,144.194,318,159,,1364.4
20858,144.199,318,160,,1364.8
20859,144.203,313,160,,1365.4
20860,144.208,317,161,,1365.8
20861,144.212,327,161,,1366.2
20862,144.216,340,162,,1366.6
20863,144.22,345,162,,1367.2
20864,144.225,351,162,,1367.6
20865,144.229,349,162,,1368
20866,144.233,368,163,,1368.2
20867,144.237,359,163,,1368.6
20868,144.241,366,164,,1369
20869,144.244,370,164,,1369.4
20870,144.248,350,165,,1369.6
20871,144.252,342,165,,1370
20872,144.256,334,165,,1370.4
20873,144.259,332,166,,1371.2
20874,144.263,339,166,,1371.6
20875,144.267,339,166,,1372
20876,144.271,350,166,,1372.6
20877,144.275,335,166,,1373
20878,144.279,318,166,,1373.4
20879,144.283,305,167,,1373.8
20880,144.287,300,167,,1374
20881,144.291,295,167,,1374.4
20882,144.295,299,167,,1374.6
20883,144.299,303,167,,1375
20884,144.304,322,167,,1375.2
20885,144.308,296,168,,1375.6
20886,144.312,280,168,,1375.8
20887,144.316,289,168,,1376.2
20888,144.321,285,168,,1376.4
20889,144.326,273,168,,1376.8
20890,144.331,263,168,,1377
20891,144.335,259,169,,1377.4
20892,144.34,253,169,,1377.6
20893,144.345,246,169,,1378
20894,144.349,244,170,,1378.4
20895,144.354,238,170,,1378.8
20896,144.359,243,170,,1379
20897,144.363,241,170,,1379.2
20898,144.367,243,170,,1379.4
20899,144.372,253,170,,1379.6
20900,144.376,255,170,,1379.8
20901,144.381,253,170,,1380.2
20902,144.385,252,170,,1380.2
20903,144.39,252,170,,1380.4
20904,144.394,258,171,,1380.8
20905,144.399,261,171,,1380.8
20906,144.403,258,170,,1381
20907,144.408,258,171,,1381.2
20908,144.413,265,170,,1381.4
20909,144.418,266,170,,1381.6
20910,144.423,259,170,,1381.8
20911,144.427,260,170,,1382
20912,144.432,276,170,,1382.2
20913,144.437,280,170,,1382.4
20914,144.441,282,171,,1382.4
20915,144.446,291,170,,1382.6
20916,144.451,295,171,,1382.8
20917,144.455,310,170,,1383
20918,144.46,311,171,,1383.2
20919,144.464,305,170,,1383.4
20920,144.468,305,171,,1383.4
20921,144.473,299,170,,1383.6
20922,144.477,316,171,,1383.6
20923,144.481,315,170,,1383.8
20924,144.485,308,170,,1384.2
20925,144.489,316,170,,1384.6
20926,144.493,312,170,,1385.2
20927,144.497,308,170,,1385.6
20928,144.501,311,170,,1386.2
20929,144.505,316,170,,1386.8
20930,144.508,311,171,,1388
20931,144.512,301,171,,1388.6
20932,144.517,285,171,,1388.8
20933,144.521,277,170,,1389.2
20934,144.526,274,170,,1389.4
20935,144.531,258,170,,1389.6
20936,144.536,238,170,,1389.6
20937,144.541,185,170,,1389.8
20938,144.547,147,170,,1390
20939,144.553,120,171,,1390.2
20940,144.56,91,171,,1390.6
20941,144.568,71,170,,1390.4
20942,144.576,0,170,,1390.8
20943,144.584,0,170,,1390.8
20944,144.593,0,170,,1390.8
20945,144.603,0,170,,1390.8
20946,144.613,0,170,,1390.8
20947,144.625,15,169,,1390.8
20948,144.637,24,169,,1390.8
20949,144.649,17,169,,1390.6
20950,144.663,25,168,,1390.4
20951,144.677,0,168,,1389.8
20952,144.692,0,168,,1389
20953,144.707,0,167,,1388.2
20954,144.723,0,167,,1387
20955,144.739,0,166,,1386
20956,144.756,0,166,,1385
20957,144.773,0,165,,1384.2
20958,144.79,0,164,,1381.8
20959,144.808,0,164,,1380.4
20960,144.825,0,162,,1378.6
20961,144.843,0,161,,1376.8
20962,144.861,0,159,,1375
20963,144.88,0,157,,1373.2
20964,144.898,0,156,,1371.2
20965,144.917,0,154,,1369.6
20966,144.935,0,153,,1368
20967,144.954,0,151,,1366.6
20968,144.972,0,149,,1365
20969,144.99,0,146,,1363.4
20970,145.008,0,144,,1361.6
20971,145.026,0,142,,1360.2
20972,145.044,0,141,,1358.4
20973,145.061,0,138,,1356.6
20974,145.079,0,135,,1355.2
20975,145.097,0,133,,1353.8
20976,145.114,0,129,,1352.6
20977,145.131,0,127,,1351.4
20978,145.148,0,124,,1350
20979,145.164,0,124,,1348.4
20980,145.18,183,126,,1347
20981,145.196,176,127,,1345.8
20982,145.212,189,128,,1344.2
20983,145.228,194,129,,1343.2
20984,145.244,189,131,,1342.4
20985,145.259,182,132,,1341.6
20986,145.275,196,133,,1339.8
20987,145.291,195,134,,1339.4
20988,145.307,202,134,,1339.2
20989,145.322,179,135,,1338.8
20990,145.338,182,135,,1338.8
20991,145.353,179,135,,1338.2
20992,145.369,180,136,,1337.6
20993,145.384,181,136,,1336.8
20994,145.4,192,137,,1336.2
20995,145.415,194,137,,1335.8
20996,145.43,205,138,,1335.4
20997,145.445,205,138,,1334.8
20998,145.46,191,139,,1334.2
20999,145.475,189,139,,1333.8
21000,145.489,197,140,,1333.4
21001,145.504,202,140,,1333
21002,145.517,208,141,,1332.6
21003,145.531,210,141,,1332.2
21004,145.545,221,141,,1331.8
21005,145.558,207,141,,1331.2
21006,145.571,198,142,,1331
21007,145.585,207,143,,1330.8
21008,145.597,201,143,,1330.8
21009,145.61,183,144,,1330.8
21010,145.623,171,144,,1330.6
21011,145.635,151,145,,1330.4
21012,145.648,101,145,,1330.2
21013,145.661,89,145,,1330
21014,145.674,104,145,,1329.8
21015,145.688,107,146,,1329.6
21016,145.701,0,146,,1329.4
21017,145.714,0,146,,1329.4
21018,145.727,0,145,,1329
21019,145.741,67,145,,1328.6
21020,145.755,109,144,,1328.4
21021,145.769,115,144,,1328
21022,145.783,123,144,,1327.4
21023,145.797,119,144,,1327
21024,145.811,122,144,,1326.4
21025,145.825,121,144,,1325.8
21026,145.84,81,144,,1325.2
21027,145.854,95,144,,1324.8
21028,145.869,96,144,,1324
21029,145.884,79,143,,1323
21030,145.899,100,142,,1322.2
21031,145.914,101,141,,1321.4
21032,145.929,130,140,,1320.4
21033,145.944,149,140,,1319.6
21034,145.959,173,140,,1318.6
21035,145.973,176,139,,1317.8
21036,145.987,171,139,,1317.2
21037,146.001,175,139,,1317
21038,146.015,176,139,,1316.6
21039,146.029,176,139,,1316
21040,146.043,181,139,,1315.4
21041,146.057,165,139,,1315
21042,146.071,162,139,,1314.8
21043,146.085,180,140,,1314.4
21044,146.099,170,140,,1314.2
21045,146.113,183,140,,1313.8
21046,146.127,180,141,,1313.6
21047,146.142,191,141,,1313.4
21048,146.156,192,141,,1313.2
21049,146.17,191,142,,1312.8
21050,146.184,179,142,,1312.4
21051,146.198,186,143,,1312
21052,146.213,194,143,,1311.8
21053,146.227,178,144,,1311.4
21054,146.241,186,144,,1311
21055,146.254,179,144,,1310.8
21056,146.268,183,145,,1310.4
21057,146.282,190,145,,1310
21058,146.295,196,145,,1309.8
21059,146.309,201,146,,1309.4
21060,146.322,204,146,,1309
21061,146.336,203,146,,1308.6
21062,146.35,200,147,,1308.2
21063,146.363,206,147,,1307.8
21064,146.376,201,147,,1307.2
21065,146.39,209,148,,1306.8
21066,146.403,207,148,,1306.4
21067,146.415,207,148,,1306.2
21068,146.428,226,148,,1306.2
21069,146.441,224,148,,1306
21070,146.453,227,148,,1306
21071,146.465,260,149,,1305.8
21072,146.477,254,149,,1305.8
21073,146.489,267,149,,1305.8
21074,146.501,262,149,,1305.8
21075,146.513,241,150,,1305.8
21076,146.524,219,150,,1305.8
21077,146.536,203,150,,1305.8
21078,146.548,205,150,,1305.8
21079,146.56,192,151,,1305.8
21080,146.571,176,151,,1305.8
21081,146.583,195,151,,1306
21082,146.595,182,151,,1306.2
21083,146.606,166,152,,1306.2
21084,146.618,169,152,,1306.2
21085,146.63,170,153,,1306.2
21086,146.642,167,153,,1306.2
21087,146.653,167,154,,1306.2
21088,146.666,157,154,,1306.2
21089,146.678,139,154,,1306.2
21090,146.69,108,154,,1306.2
21091,146.702,122,155,,1306.2
21092,146.714,139,154,,1306
21093,146.726,133,155,,1305.6
21094,146.739,134,154,,1305.4
21095,146.751,154,154,,1305.2
21096,146.763,170,154,,1305.2
21097,146.775,163,154,,1304.8
21098,146.788,165,155,,1304.4
21099,146.8,175,155,,1304.2
21100,146.812,138,154,,1303.6
21101,146.825,0,155,,1303.2
21102,146.837,0,155,,1303
21103,146.85,0,154,,1302.8
21104,146.862,0,154,,1302.4
21105,146.875,0,154,,1302.2
21106,146.888,130,153,,1302
21107,146.9,124,153,,1301.8
21108,146.913,120,152,,1301.6
21109,146.926,127,152,,1301.4
21110,146.938,109,152,,1300.8
21111,146.951,94,151,,1300
21112,146.965,0,151,,1299.2
21113,146.978,0,150,,1298.4
21114,146.991,0,149,,1297.8
21115,147.005,0,148,,1297.2
21116,147.018,191,147,,1296.4
21117,147.031,202,146,,1296
21118,147.044,194,146,,1295.8
21119,147.057,204,146,,1295.2
21120,147.07,200,145,,1294.8
21121,147.083,186,145,,1294.2
21122,147.095,166,144,,1293.4
21123,147.108,185,144,,1292.8
21124,147.12,0,143,,1292
21125,147.132,0,142,,1291.8
21126,147.144,0,140,,1291.4
21127,147.155,0,139,,1291.2
21128,147.167,0,137,,1291
21129,147.179,0,136,,1290.8
21130,147.191,0,135,,1290.8
21131,147.204,0,135,,1290.6
21132,147.215,0,134,,1290.6
21133,147.226,0,132,,1290.4
21134,147.237,0,130,,1290.4
21135,147.247,0,126,,1290.4
21136,147.257,0,124,,1290.2
21137,147.267,0,123,,1290
21138,147.277,290,124,,1289.4
21139,147.287,285,125,,1289
21140,147.298,270,127,,1288.4
21141,147.308,252,129,,1287.6
21142,147.319,253,130,,1287
21143,147.329,236,131,,1286.2
21144,147.339,242,131,,1285.4
21145,147.348,246,131,,1285.2
21146,147.358,252,132,,1285
21147,147.366,270,133,,1284.8
21148,147.375,320,134,,1284.8
21149,147.384,354,135,,1284.8
21150,147.392,357,136,,1284.8
21151,147.4,353,138,,1284.8
21152,147.408,341,140,,1284.8
21153,147.417,334,141,,1284.8
21154,147.425,339,142,,1284.8
21155,147.432,319,143,,1285.2
21156,147.44,319,144,,1285.8
21157,147.447,327,146,,1286.4
21158,147.455,331,146,,1287.6
21159,147.463,321,148,,1288
21160,147.47,321,148,,1288.4
21161,147.478,308,150,,1288.8
21162,147.486,296,151,,1289.2
21163,147.493,298,152,,1289.8
21164,147.501,293,152,,1290.2
21165,147.509,270,153,,1290.4
21166,147.517,263,154,,1290.8
21167,147.525,256,155,,1291
21168,147.533,243,155,,1291.4
21169,147.54,219,156,,1291.8
21170,147.548,205,156,,1292
21171,147.556,189,157,,1292.2
21172,147.564,185,157,,1292.4
21173,147.572,180,158,,1292.6
21174,147.58,182,158,,1292.8
21175,147.588,180,158,,1293
21176,147.595,185,159,,1293
21177,147.603,194,159,,1293.2
21178,147.611,193,159,,1293.4
21179,147.619,202,159,,1293.4
21180,147.626,220,159,,1293.4
21181,147.634,231,159,,1293.6
21182,147.641,243,159,,1293.8
21183,147.648,247,159,,1294
21184,147.655,253,160,,1294.2
21185,147.662,256,160,,1294.2
21186,147.669,272,160,,1294.6
21187,147.675,281,160,,1295
21188,147.682,283,160,,1295.2
21189,147.689,290,161,,1295.4
21190,147.695,301,161,,1295.8
21191,147.702,304,161,,1296
21192,147.709,309,161,,1296.2
21193,147.715,306,161,,1296.4
21194,147.721,303,161,,1296.6
21195,147.728,301,161,,1296.8
21196,147.734,295,162,,1297
21197,147.741,285,162,,1297.6
21198,147.748,267,162,,1298
21199,147.755,257,162,,1298.2
21200,147.761,253,162,,1298.4
21201,147.769,251,163,,1298.8
21202,147.776,237,163,,1299.2
21203,147.783,203,163,,1299.4
21204,147.791,192,163,,1299.6
21205,147.799,174,163,,1299.8
21206,147.807,150,164,,1300
21207,147.815,131,164,,1300.2
21208,147.824,126,164,,1300.2
21209,147.832,138,163,,1300.4
21210,147.84,169,163,,1300.4
21211,147.848,196,164,,1300.4
21212,147.856,197,163,,1300.4
21213,147.864,203,163,,1300.4
21214,147.872,205,163,,1300.4
21215,147.88,210,163,,1300.4
21216,147.887,194,163,,1300.4
21217,147.895,210,163,,1300.6
21218,147.903,213,163,,1300.6
21219,147.91,211,163,,1300.6
21220,147.918,195,163,,1300.8
21221,147.926,194,163,,1301
21222,147.934,180,163,,1301.4
21223,147.941,185,163,,1301.8
21224,147.949,179,164,,1302
21225,147.957,175,163,,1302.2
21226,147.965,181,164,,1302.4
21227,147.973,182,163,,1302.4
21228,147.98,187,163,,1302.6
21229,147.988,177,163,,1302.6
21230,147.996,173,163,,1302.8
21231,148.004,182,163,,1302.8
21232,148.011,178,163,,1302.8
21233,148.019,160,163,,1303
21234,148.027,151,163,,1303
21235,148.035,132,162,,1303
21236,148.043,148,162,,1303
21237,148.052,146,162,,1303.2
21238,148.06,152,162,,1303.2
21239,148.069,149,162,,1303.2
21240,148.078,119,162,,1303.2
21241,148.087,124,162,,1303.2
21242,148.096,119,161,,1303.2
21243,148.105,114,161,,1303.2
21244,148.114,89,161,,1303.2
21245,148.124,99,161,,1303.2
21246,148.134,90,161,,1303
21247,148.143,0,161,,1303
21248,148.154,0,160,,1303
21249,148.164,0,160,,1302.8
21250,148.175,0,159,,1302.6
21251,148.187,0,159,,1302.4
21252,148.199,0,158,,1302.2
21253,148.211,0,157,,1301.8
21254,148.224,0,155,,1301.4
21255,148.237,0,154,,1301.2
21256,148.251,0,153,,1300.8
21257,148.265,0,151,,1300
21258,148.28,0,149,,1299.2
21259,148.296,0,148,,1298.4
21260,148.311,0,147,,1297.4
21261,148.328,0,145,,1296.4
21262,148.344,0,144,,1295.2
21263,148.36,0,142,,1293.8
21264,148.377,0,140,,1292.4
21265,148.394,0,137,,1291
21266,148.411,0,133,,1289.6
21267,148.427,0,129,,1288
21268,148.444,0,127,,1286.4
21269,148.461,0,125,,1284.8
21270,148.478,0,123,,1283.2
21271,148.494,0,122,,1281.4
21272,148.51,0,122,,1278.6
21273,148.526,0,121,,1277
21274,148.541,0,119,,1275.8
21275,148.556,301,120,,1274.4
21276,148.57,292,123,,1273.6
21277,148.584,286,124,,1273
21278,148.598,281,126,,1272.8
21279,148.611,268,127,,1272.6
21280,148.623,258,128,,1272.6
21281,148.636,264,129,,1272.6
21282,148.648,252,130,,1272.6
21283,148.659,230,130,,1272.6
21284,148.671,236,131,,1272.6
21285,148.682,223,133,,1272.6
21286,148.693,222,134,,1272.6
21287,148.704,234,135,,1272.6
21288,148.715,219,136,,1272.8
21289,148.726,220,137,,1273
21290,148.737,215,137,,1273.4
21291,148.748,221,138,,1273.6
21292,148.759,219,138,,1273.8
21293,148.769,236,138,,1274
21294,148.779,236,139,,1274.2
21295,148.79,241,140,,1274.4
21296,148.8,244,140,,1274.6
21297,148.81,229,141,,1274.6
21298,148.82,236,143,,1274.8
21299,148.831,211,143,,1274.8
21300,148.841,192,144,,1275
21301,148.851,197,144,,1275
21302,148.862,182,145,,1275.2
21303,148.873,166,145,,1275.4
21304,148.883,177,146,,1275.4
21305,148.894,192,146,,1275.4
21306,148.905,200,147,,1275.6
21307,148.916,191,147,,1275.6
21308,148.927,197,148,,1275.6
21309,148.937,195,148,,1275.6
21310,148.947,188,148,,1275.6
21311,148.957,194,148,,1275.6
21312,148.968,190,148,,1275.6
21313,148.978,181,149,,1275.4
21314,148.989,164,149,,1275.2
21315,148.999,150,149,,1275.2
21316,149.01,155,149,,1275.2
21317,149.02,163,149,,1275.2
21318,149.031,160,150,,1275
21319,149.042,169,149,,1275
21320,149.054,168,149,,1275
21321,149.065,185,150,,1274.8
21322,149.076,193,149,,1274.6
21323,149.088,195,150,,1274.4
21324,149.099,198,150,,1273.8
21325,149.11,203,150,,1273.6
21326,149.121,201,150,,1273.6
21327,149.131,215,150,,1273.2
21328,149.141,230,150,,1272.6
21329,149.151,243,150,,1272.4
21330,149.16,242,150,,1272.2
21331,149.169,237,151,,1272.2
21332,149.178,236,151,,1272.2
21333,149.187,225,151,,1272.2
21334,149.196,208,151,,1272.2
21335,149.205,196,151,,1272.2
21336,149.214,186,152,,1272.2
21337,149.224,166,151,,1272.2
21338,149.233,137,152,,1272.4
21339,149.243,100,151,,1272.8
21340,149.254,87,152,,1273
21341,149.264,0,151,,1273.2
21342,149.275,0,151,,1273.2
21343,149.287,0,151,,1273.2
21344,149.299,0,151,,1273.2
21345,149.312,0,150,,1273.2
21346,149.324,0,150,,1273.2
21347,149.337,0,149,,1273.2
21348,149.349,0,149,,1273.2
21349,149.362,0,148,,1273
21350,149.374,161,147,,1272.4
21351,149.386,168,147,,1271.4
21352,149.399,173,146,,1270.2
21353,149.411,184,146,,1269
21354,149.422,194,146,,1268
21355,149.434,198,146,,1267.2
21356,149.445,212,146,,1266.2
21357,149.457,197,145,,1266
21358,149.468,172,145,,1265.8
21359,149.479,180,145,,1265.8
21360,149.49,176,145,,1265.6
21361,149.5,175,144,,1265.2
21362,149.511,162,145,,1265
21363,149.522,156,145,,1265
21364,149.533,131,145,,1265
21365,149.544,138,145,,1264.8
21366,149.555,142,144,,1264.8
21367,149.566,140,144,,1264.8
21368,149.578,150,145,,1264.8
21369,149.589,148,144,,1264.8
21370,149.601,168,144,,1264.6
21371,149.611,174,144,,1264.4
21372,149.622,181,144,,1264.2
21373,149.632,179,144,,1264.2
21374,149.643,152,145,,1264
21375,149.653,152,145,,1263.8
21376,149.664,147,144,,1263.4
21377,149.674,162,144,,1262.6
21378,149.686,176,144,,1262
21379,149.697,184,145,,1261.6
21380,149.708,201,145,,1261.4
21381,149.719,211,145,,1261.2
21382,149.729,210,145,,1261
21383,149.74,215,146,,1260.8
21384,149.751,209,146,,1260.8
21385,149.761,216,147,,1260.4
21386,149.771,228,147,,1260.2
21387,149.782,226,148,,1260.2
21388,149.791,232,148,,1260.2
21389,149.801,211,148,,1260.2
21390,149.812,210,148,,1260.2
21391,149.822,218,149,,1260.2
21392,149.831,218,149,,1260.2
21393,149.841,224,149,,1260.2
21394,149.85,221,149,,1260.2
21395,149.859,222,149,,1260.2
21396,149.868,214,150,,1260.2
21397,149.877,209,150,,1260.4
21398,149.886,229,150,,1260.6
21399,149.895,221,150,,1260.8
21400,149.904,210,151,,1261
21401,149.913,216,151,,1261.2
21402,149.922,221,151,,1261
21403,149.932,220,151,,1261
21404,149.941,217,152,,1261.2
21405,149.95,224,152,,1261.2
21406,149.959,236,152,,1261.2
21407,149.968,239,152,,1261.4
21408,149.977,238,153,,1261.4
21409,149.986,230,153,,1261.4
21410,149.995,227,153,,1261.4
21411,150.003,216,153,,1261.4
21412,150.012,208,154,,1261.4
21413,150.02,205,154,,1261.6
21414,150.029,216,155,,1261.6
21415,150.037,208,155,,1261.8
21416,150.046,209,155,,1261.8
21417,150.054,205,155,,1261.8
21418,150.062,208,155,,1262.2
21419,150.071,211,156,,1262.4
21420,150.079,218,156,,1262.4
21421,150.087,212,156,,1262.6
21422,150.095,219,156,,1262.6
21423,150.103,216,157,,1262.6
21424,150.111,225,157,,1262.6
21425,150.12,226,156,,1262.8
21426,150.128,217,157,,1262.8
21427,150.136,215,156,,1262.8
21428,150.144,220,157,,1262.8
21429,150.152,212,157,,1262.8
21430,150.16,211,157,,1262.8
21431,150.167,205,157,,1263
21432,150.175,217,157,,1263
21433,150.183,236,157,,1263.2
21434,150.19,230,157,,1263.2
21435,150.198,229,157,,1263.2
21436,150.206,221,157,,1263.4
21437,150.213,217,158,,1263.4
21438,150.221,220,157,,1263.4
21439,150.228,219,158,,1263.4
21440,150.236,219,157,,1263.6
21441,150.243,224,158,,1263.8
21442,150.251,226,158,,1264.2
21443,150.258,231,158,,1264.2
21444,150.265,233,158,,1264.4
21445,150.273,254,158,,1264.6
21446,150.28,264,158,,1264.8
21447,150.287,297,159,,1265
21448,150.293,310,158,,1265
21449,150.299,311,159,,1265.4
21450,150.305,303,158,,1265.6
21451,150.311,305,159,,1265.8
21452,150.317,294,160,,1266
21453,150.323,283,160,,1266.6
21454,150.328,280,160,,1267
21455,150.334,266,160,,1267.6
21456,150.34,265,161,,1268
21457,150.346,247,161,,1268.4
21458,150.351,230,162,,1268.8
21459,150.358,228,161,,1269.2
21460,150.364,224,162,,1269.6
21461,150.371,197,162,,1270
21462,150.377,183,162,,1270.2
21463,150.384,171,162,,1270.4
21464,150.391,174,162,,1270.8
21465,150.399,164,162,,1271.2
21466,150.406,148,161,,1271.2
21467,150.414,159,162,,1271.4
21468,150.421,163,161,,1271.6
21469,150.429,179,162,,1271.8
21470,150.436,193,161,,1271.8
21471,150.443,204,162,,1272
21472,150.45,230,161,,1272
21473,150.457,191,161,,1272
21474,150.464,190,161,,1272
21475,150.47,204,162,,1272.2
21476,150.476,213,161,,1272.2
21477,150.483,216,162,,1272.2
21478,150.489,220,161,,1272.4
21479,150.495,251,162,,1272.6
21480,150.501,243,161,,1272.8
21481,150.507,238,162,,1273.2
21482,150.512,242,161,,1273.2
21483,150.518,231,162,,1273.8
21484,150.523,234,161,,1273.8
21485,150.529,242,161,,1274
21486,150.534,247,161,,1274.4
